id,name,symbol,rank,is_new,is_active,type
lsv-litecoin-sv,Litecoin SV,LSV,3518,False,True,token
byco-bycoin,Bycoin,BYCO,3519,False,True,token
mdtk-mdtoken,MDTOKEN,MDTK,3520,False,True,token
dca-decentralize-currency-assets,Decentralize Currency Assets,DCA,3521,False,True,token
kngo-kangaroo-token,Kangaroo Token,KNGO,3522,False,True,token
dog-underdog,UnderDog,DOG,3523,False,True,token
hac-hacash,Hacash,HAC,3524,False,True,coin
txc-tenxcoin,TenXCoin,TXC,3525,False,True,token
marx-marxcoin,MarxCoin,MARX,3526,False,True,coin
safemusk-safemusk,SafeMusk,SAFEMUSK,3527,False,True,token
iflt-inflationcoin,InflationCoin,IFLT,3528,False,True,coin
rnrc-rocknraincoin,RocknRainCoin,RNRC,3529,False,True,coin
expo-expo-token,Expo Token,EXPO,3530,False,True,token
slc-shalon-coin,SHALON COIN,SLC,3531,False,True,token
ponzi-ponzicoin,PonziCoin,PONZI,3532,False,True,coin
vlm-valireum,Valireum,VLM,3533,False,True,token
lsp20-lisprocoin,Lisprocoin,LSP20,3534,False,True,token
lsc-littlesesame,Littlesesame,LSC,3535,False,True,token
pbyi-puma-biotechnology-inc,"Puma Biotechnology, Inc.",PBYI,3536,False,True,token
gnto-goldenugget,GoldeNugget,GNTO,3537,False,True,token
bte-bitweb,Bitweb,BTE,3538,False,True,coin
altm-altmarkets-coin,Altmarkets Coin,ALTM,3539,False,True,coin
bsk-bitcoinstaking,BitcoinStaking,BSK,3540,False,True,coin
dawg-inumaki,Inumaki,DAWG,3541,False,True,token
0358-jiangxi-copper,Jiangxi Copper,0358,3542,False,True,token
o2d-telefonica-de,Telefonica DE,O2D,3543,False,True,token
aws-aurussilver,AurusSILVER,AWS,3544,False,True,token
xgame-xgamecoin,Xgamecoin,XGAME,3545,False,True,coin
nah-strayacoin,Strayacoin,NAH,3546,False,True,coin
reex-reecore,Reecore,REEX,3547,False,True,coin
ncov-coronacoin,Coronacoin,nCoV,3548,False,True,token
paisa-paisacoin,PAISACOIN,PAISA,3549,False,True,token
bnbg-bnb-gold,BNB Gold,BNBG,3550,False,True,token
egold-egold,eGold,EGOLD,3551,False,True,token
prkl-perkle,Perkle,PRKL,3552,False,True,coin
app-dappsy,Dappsy,APP,3553,False,True,token
nut-nut,NUT,NUT,3554,False,True,token
ox-orcax,OrcaX,OX,3555,False,True,token
cent-centercoin,CENTERCOIN,CENT,3556,False,True,coin
mac-macerich,Macerich,MAC,3557,False,True,token
arw-arrow,Arrow,ARW,3558,False,True,coin
peach-cyber-peach,Cyber Peach,PEACH,3559,False,True,token
cine-cineworld-group,Cineworld Group,CINE,3560,False,True,token
oct-octree,Octree,OCT,3561,False,True,token
diwot-digital-world-travel-chain,Digital World Travel Chain,DIWOT,3563,False,True,token
sprx-sprint,Sprint,SPRX,3563,False,True,coin
gt-the-goodyear-tire-rubber-company,The Goodyear Tire & Rubber Company,GT,3564,False,True,token
gent-genesis-token,Genesis Token,GENT,3565,False,True,token
mek-meraki,Meraki,MEK,3566,False,True,coin
spy-satopay-yield-token,Satopay Yield Token,SPY,3567,False,True,token
yfet-yfet,YFET,YFET,3568,False,True,token
bdcash-bigdatacash,BigdataCash,BDCASH,3569,False,True,coin
winlet-winlet-nft,Winlet NFT,WINLET,3570,False,True,token
husl-hustle-token,Hustle Token,HUSL,3571,False,True,token
rick-infinite-ricks,Infinite Ricks,RICK,3572,False,True,coin
dam-datamine,Datamine,DAM,3573,False,True,token
spf-sea-plastic-free,Sea Plastic Free,SPF,3574,False,True,token
truxtr-truxtr,TruXTR,TRUXTR,3575,False,True,token
xrpdoge-xrpdoge,XrpDoge,XRPDOGE,3576,False,True,token
space-spacecoin7367,Spacecoin,SPACE,3577,False,True,coin
mnme-masternodesme,Masternodesme,MNME,3578,False,True,coin
help-helpico,Helpico,HELP,3579,False,True,coin
dart-dart-insurance,dART Insurance,DART,3580,False,True,token
tree-tree,TREE,TREE,3581,False,True,token
catty-catty-coin,Catty Coin,CATTY,3582,False,True,token
black-eosblack,eosBLACK,BLACK,3583,False,True,token
urac-uranus,Uranus,URAC,3584,False,True,token
shells-shells,SHELLS,SHELLS,3585,False,True,token
jkcoin-jacek-kolodziejczak-token,Jacek Kołodziejczak Token,JKCOIN,3586,False,True,token
vtx-volentix,Volentix,VTX,3587,False,True,token
zum-zumcoin-,ZumCoin,ZUM,3588,False,True,coin
btp-bitpal,BitPal,BTP,3589,False,True,coin
dinheirus-dinheiruscash,Dinheirus.Cash,DINHEIRUS,3590,False,True,token
mars-marstoken,MARSTOKEN,MARS,3591,False,True,token
scsx-secure-cash,Secure Cash,SCSX,3592,False,True,coin
eswap-eswapping,eSwapping,ESWAP,3593,False,False,token
cnx-consol-energy,Consol Energy,CNX,3594,False,True,token
cbc-cryptobosscoin,Crypto Boss Coin,CBC,3595,False,True,token
peach-peach,Peach,PEACH,3596,False,True,token
pok-pokerio,Poker.io,POK,3597,False,True,coin
b2b-b2bcoin,B2Bcoin,B2B,3598,False,True,coin
rc20-robocalls,RoboCalls,RC20,3599,False,True,token
atmn-antimony,Antimony,ATMN,3600,False,True,coin
ecc-ecc,ECC,ECC,3601,False,True,coin
il8p-infiniloop,InfiniLooP,IL8P,3602,False,True,coin
roger-theholyrogercoin,TheHolyRogerCoin,ROGER,3603,False,True,coin
ninja-ninjacoin,Ninjacoin,NINJA,3604,False,True,coin
tico-tico,TICO,TICO,3605,False,True,token
put-profile-utility-token,Profile Utility Token,PUT,3606,False,True,token
skrp-skraps,Skraps,SKRP,3607,False,True,token
1618-metallurgical-corp,Metallurgical Corp,1618,3608,False,True,token
sno-savenode,SaveNode,SNO,3609,False,True,coin
pbr-petroleo-brasileiro-sa,Petroleo Brasileiro SA,PBR,3610,False,True,token
ygym-yfgym,YFGYM,YGYM,3611,False,True,token
bnj-binjitcoin,Binjitcoin,BNJ,3612,False,True,coin
mesh-meshbox,MeshBox,MESH,3613,False,True,token
own-own-token,OWN Token,OWN,3614,False,True,token
bscdog-bscdog,BSCDOG,BSCDOG,3615,False,True,token
hg-hygenercoin,Hygenercoin,HG,3616,False,True,token
kos-lukasz-kos-token,Łukasz Kos Token,KOS,3617,False,True,token
shpp-shipitpro,ShipItPro,SHPP,3618,False,True,token
water-water-finance,Water Finance,WATER,3619,False,True,token
joe-joerogan-coin,JoeRogan Coin,JOE,3620,False,True,token
redpanda-redpanda-earth,REDPANDA EARTH,REDPANDA,3621,False,True,token
agvc-agavecoin,AgaveCoin,AGVC,3622,False,True,token
meow-moonkitties,MoonKitties,MEOW,3623,False,False,token
r2r-citios,CitiOS,R2R,3624,False,True,token
brix-brixcoin,BrixCoin,BRIX,3624,False,True,coin
fxt-fenix,FENIX,FXT,3626,False,True,token
mgb-magic-balancer,Magic Balancer,MGB,3627,False,False,token
fund-fundchains,FUNDChains,FUND,3628,False,True,token
rdct-rdctoken,RDCToken,RDCT,3629,False,True,coin
hcc-happy-creator-coin,Happy Creator Coin,HCC,3630,False,True,coin
cubic-cubic,Cubic,CUBIC,3631,False,True,coin
jmc-junson-ming-chan-coin,Junson Ming Chan Coin,JMC,3632,False,True,coin
dvx-drivenx,DRIVENx,DVX,3633,False,True,token
alias-alias,Alias,ALIAS,3634,False,True,coin
sv7-7plus-coin,7Plus Coin,SV7,3635,False,True,token
fxp-fxpay,FXPay,FXP,3636,False,True,coin
pfb-penny-for-bit,Penny For Bit,PFB,3637,False,True,token
cow-cowry,COWRY,COW,3638,False,True,coin
0916-china-longyuan-power,China Longyuan Power,0916,3639,False,True,token
bevo-bevo-digital-art-token,Bevo Digital Art Token,BEVO,3640,False,True,token
ast-apollo-space-token,Apollo Space Token,AST,3641,False,True,token
c24-cryptex,Cryptex,C24,3642,False,True,token
xspc-spectresecuritycoin,Spectre Security Coin,XSPC,3643,False,True,coin
cof-coffeecoin,CoffeeCoin,COF,3644,False,True,token
par-parallel,Parallel,PAR,3645,False,True,token
hbn-hobonickels,HoboNickels,HBN,3646,False,True,coin
dms-documentchain,Documentchain,DMS,3647,False,True,coin
nftqr-nft-qr,NFT-QR,NFTQR,3648,False,True,token
axai-axai,Axai,AXAI,3649,False,True,token
aib-advanced-internet-blocks,Advanced Internet Blocks,AIB,3650,False,True,coin
llt-lifeline,LifeLine,LLT,3651,False,True,token
piss-pisscoin,PISSCOIN,PISS,3652,False,True,token
zombie-zombies,Zombies,ZOMBIE,3653,False,True,token
rbbt-rabbitcoin,RabbitCoin,RBBT,3654,False,True,coin
proge-protector-roge,Protector Roge,PROGE,3655,False,True,token
swirl-swirl-cash,Swirl Cash,SWIRL,3656,False,True,token
satvg-saturnv-gold,SaturnV Gold,SATVG,3657,False,True,token
phl-placeh,placeh,PHL,3658,False,True,coin
gom-gomics,Gomics,GOM,3659,False,True,token
wiki-wiki-token,Wiki Token,WIKI,3660,False,True,token
mptc-mnpostree-coin,MNPoSTree Coin,MPTC,3661,False,True,coin
wink-wink,Wink,WINK,3662,False,True,coin
fsxu-flashx-ultra,FlashX Ultra,FSXU,3664,False,True,token
firu-firulais,Firulais,FIRU,3664,False,True,token
gst-game-stars,Game Stars,GST,3666,False,True,token
xln-lunarium-coin,Lunarium Coin,XLN,3666,False,True,coin
kbc-karatgold-coin,Karatgold Coin,KBC,3668,False,True,token
paa-palace,Palace,PAA,3668,False,True,token
dogi-doggy-inu,Doggy Inu,DOGI,3670,False,True,token
tcp-token-cashpay,Token CashPay,TCP,3670,False,True,token
dub-dub-token,DUB Token,DUB,3672,False,True,token
sti-stib,StiB,STI,3673,False,True,token
tftn-tft-network,TFT Network,TFTN,3673,False,True,coin
opnn-opennity,Opennity,OPNN,3674,False,True,token
hdln-hodlers-network,Hodlers Network,HDLN,3676,False,True,token
today-todaycoin,TodayCoin,TODAY,3676,False,True,coin
petal-bitflowers,bitFlowers,PETAL,3677,False,True,coin
bcc-basis-coin-cash,Basis Coin Cash,BCC,3678,False,True,token
x2-x2,X2,X2,3679,False,True,coin
roge-rogue-doge,Rogue Doge,ROGE,3680,False,True,token
creed-creed,CREED,CREED,3681,False,True,token
mdza-medooza-ecosystem,MEDOOZA Ecosystem,MDZA,3682,False,True,token
koin-koinon,Koinon,KOIN,3683,False,True,coin
wchta-wrappedcheetahcoin,WrappedCheetahcoin,WCHTA,3684,False,True,token
latte-latteswap,LatteSwap,LATTE,3685,False,True,token
grove-grove,GROVE,GROVE,3686,False,True,token
888-888token,888token,888,3687,False,True,token
plat-platinum,Platinum,PLAT,3688,False,True,coin
teddi-tedi-inu-bsc,Tedi Inu BSC,TEDDI,3689,False,False,token
wllo-willowcoin,WillowCoin,WLLO,3690,False,True,coin
hind-hindcoin,Hindcoin,HIND,3691,False,True,token
wff-whiteflagfund,WHITEFLAGFUND,WFF,3692,False,True,token
cakita-chubbyakita,ChubbyAkita,CAKITA,3693,False,True,token
psychodoge-psycho-doge,Psycho Doge,PSYCHODOGE,3694,False,True,token
pcn-peepcoin,PeepCoin,PCN,3695,False,True,coin
cme-cashme,Cashme,CME,3696,False,True,coin
hgc-higamecoin,HiGameCoin,HGC,3697,False,True,token
dcg-daily-crypto-giveaways,Daily Crypto Giveaways,DCG,3698,False,True,coin
cbtc-classicbitcoin,Classic Bitcoin,CBTC,3699,False,True,coin
evox-evolution,Evolution,EVOX,3700,False,True,coin
wolf-wolffinance,Wolf.Finance,WOLF,3701,False,True,token
actn-action-coin,Action Coin,ACTN,3702,False,True,coin
hptf-heptafranc,HEPTAFRANC,HPTF,3703,False,True,coin
wac-warranty-chain,Warranty Chain,WAC,3704,False,True,coin
c4t-coin4trade,Coin4Trade,C4T,3705,False,True,coin
bgo-bingo-cash,Bingo Cash,BGO,3706,False,True,token
404-404-coin,404 coin,404,3707,False,True,coin
mbud-moon-bud,Moon Bud,MBUD,3708,False,True,token
slt-safelifetoken,SAFELIFETOKEN,SLT,3709,False,True,token
1055-china-southern-airlines,China Southern Airlines,1055,3710,False,True,token
karma-karmacoin,Karmacoin,KARMA,3711,False,True,coin
bitok-bitok,Bitok,BITOK,3712,False,True,coin
btshk-bitshark,Bitshark,BTSHK,3713,False,True,token
salsa-salsa-token,SALSA TOKEN,SALSA,3714,False,True,token
mdl-mdl,MDL Talent Hub,MDL,3715,False,True,coin
cock-shibacock,Shibacock,COCK,3716,False,True,token
roy-royal-protocol,Royal Protocol,ROY,3717,False,True,token
btnyx-bitonyx-token,BitOnyx Token,BTNYX,3718,False,True,token
zai-zaigar,Zaigar,ZAI,3719,False,True,token
tit-telecom-italia-spa,Telecom Italia SPA,TIT,3720,False,True,token
dogo-dogo-coin,DOGO COIN,DOGO,3721,False,True,token
bravo-bravocoin,BravoCoin,BRAVO,3722,False,True,coin
jacq-designing-the-future,Designing the Future,JACQ,3723,False,True,token
rtngb-restaurant-group,Restaurant Group,RTNgb,3724,False,True,token
ext-experience-token,Experience Token,EXT,3725,False,True,token
cosa-cosanta,Cosanta,COSA,3726,False,True,coin
zenc-zenccoin,Zenccoin,ZENC,3727,False,True,token
binb-buildin,Buildin,BINB,3728,False,True,token
sak-sharkcoin,Sharkcoin,SAK,3728,False,True,coin
doug-doug-coin,Doug coin,DOUG,3730,False,True,token
clc-collider-coin,Collider Coin,CLC,3731,False,False,coin
tvt-tvt,TVT,TVT,3732,False,True,token
sahu-sakhalin-husky,Sakhalin Husky,SAHU,3733,False,True,token
b1p-b-one-payment,B ONE PAYMENT,B1P,3734,False,True,token
con-coin-of-nature,Coin of Nature,CON,3735,False,True,token
carat-carat,CARAT,CARAT,3736,False,True,token
stakec-stakecentercash,StakeCenterCash,STAKEC,3737,False,True,coin
pocroc-pocketrocket,PocketRocket,POCROC,3738,False,True,token
guf-goesuphigher,GoesUpHigher,GUF,3739,False,False,token
betxc-betxoin,Betxoin,BETXC,3740,False,True,coin
antf-antsfinance,Ants.Finance,ANTF,3741,False,True,token
tipsy-tipsy-token,TIPSY Token,TIPSY,3742,False,True,token
chg-charg-coin,Charg Coin,CHG,3743,False,True,token
wshib-wshiba,wShiba,wSHIB,3744,False,True,token
insur-insurchain,InsurChain,INSUR,3745,False,True,token
emt-emanate,Emanate,EMT,3746,False,True,token
dec-dark-energy-crystal,Dark Energy Crystal,DEC,3747,False,True,token
beer-beer,BEER,BEER,3748,False,True,token
leo-leofinance,Leofinance,LEO,3749,False,True,token
crad-crad-cash,CRAD CASH,CRAD,3750,False,True,token
bdesc-descount,DESCOUNT,bDESC,3751,False,True,token
lhcoin-lhcoin,LHCoin,LHCOIN,3752,False,True,token
nft-nft-smart-coin,NFT Smart Coin,NFT,3753,False,True,token
orkit-orkit-coin,Orkit Coin,ORKIT,3754,False,True,coin
fln-fline,Fline,FLN,3755,False,True,coin
xxp-xx-platform,XX Platform,XXP,3756,False,True,token
s8-super8,Super8,S8,3757,False,True,coin
lider-lider-token,Lider Token,LIDER,3758,False,True,token
aces-aces,Aces,ACES,3759,False,True,coin
ethmny-ethereum-money,ETHEREUM MONEY,ETHMNY,3760,False,True,token
hodl-hodlearn,Hodlearn,HODL,3761,False,True,token
ztc-zent-cash,Zent Cash,ZTC,3762,False,True,coin
dice-etheroll,Etheroll,DICE,3763,False,True,token
astron-astronomia-token-bsc,Astronomia Token BSC,ASTRON,3764,False,True,token
1898-china-coal-energy,China Coal Energy,1898,3765,False,True,token
flapx-flapx,FlapX,FLAPX,3766,False,True,coin
inf-infinium,Infinium,INF,3767,False,True,coin
gap-global-adversity-project,Global Adversity Project,GAP,3768,False,True,token
cpz-cashpay-token,CashPay Token,CPZ,3769,False,False,token
odex-one-dex,One DEX,ODEX,3770,False,True,token
vest-dao-invest,DAO Invest,VEST,3771,False,True,token
svin-saving,Saving,SVIN,3772,False,True,token
spn-spartancoin,SpartanCoin,SPN,3773,False,True,coin
jaguar-jaguarswap,JaguarSwap,JAGUAR,3774,False,True,token
vkc-vitakings-coin,VitaKings Coin,VKC,3775,False,True,coin
inrtoken-inrtoken,INRTOKEN,INRTOKEN,3776,False,True,token
wrkz-wrkzcoin,WrkzCoin,WRKZ,3777,False,True,coin
wee-wee,Wee,WEE,3778,False,True,token
butk-butkoin,BUTKOIN,BUTK,3779,False,True,coin
nobt-nobt,Nobt,NOBT,3780,False,True,coin
jdc-jundcoin,Jundcoin,JDC,3781,False,True,token
dio-deimos-token,Deimos Token,DIO,3782,False,True,token
hndc-hondaiscoin,HondaisCoin,HNDC,3783,False,True,coin
ani-anime-token,Anime Token,ANI,3784,False,True,token
audax-audax,Audax,AUDAX,3785,False,True,coin
svc-silvercash,Silvercash,SVC,3786,False,True,token
long-long-coin,LONG COIN,LONG,3787,False,True,coin
proud-proud-money,PROUD Money,PROUD,3788,False,True,coin
btym-blocktyme,Blocktyme,BTYM,3789,False,True,token
raptor-raptor-finance,Raptor Finance,RAPTOR,3790,False,True,token
exor-exor,Exor,EXOR,3791,False,True,coin
gold-gold,GOLD,GOLD,3792,False,True,token
qrn-qureno,Qureno,QRN,3793,False,True,coin
trick-trickycoin,TrickyCoin,TRICK,3794,False,True,coin
tno-tnos-coin,TNOS COIN,TNO,3795,False,True,token
trd-tradecoin,TRADECOIN,TRD,3796,False,True,token
arcg-arch-crypton-game,Arch Crypton Game,ARCG,3797,False,True,token
scc-stockchain,StockChain,SCC,3798,False,True,token
twj-tronweeklyjournal,Tron Weekly Journal,TWJ,3799,False,True,token
i9c-i9-coin,I9 Coin,I9C,3800,False,True,token
andes-andescoin,AndesCoin,ANDES,3801,False,True,coin
zttl-zettelkasten,Zettelkasten,ZTTL,3802,False,True,coin
ohc-ohwe,OHWE,OHC,3803,False,True,coin
mxf-mixty-finance,MIXTY FINANCE,MXF,3804,False,True,token
pec-poverty-eradication-coin,Poverty Eradication Coin,PEC,3805,False,True,token
swamp-swamp-coin,Swamp Coin,SWAMP,3806,False,True,coin
bchip-bluechips-token,BLUECHIPS Token,BCHIP,3807,False,True,token
cdex-codex,Codex,CDEX,3808,False,True,token
pod-payment-coin,Payment Coin,POD,3809,False,True,coin
rby-rubycoin,Rubycoin,RBY,3810,False,True,coin
eds-endorsit,Endorsit,EDS,3811,False,True,token
naca-nashcash,NashCash,NACA,3812,False,True,coin
emb-embercoin,EmberCoin,EMB,3813,False,True,coin
p2p-p2p-cash,P2P Cash,P2P,3814,False,True,token
primu-primulon,Primulon,PRIMU,3815,False,True,coin
zeon-zeon-,Zeon,ZEON,3816,False,True,coin
thc-weedcoin,Weedcoin,THC,3817,False,True,token
koto-koto,Koto,KOTO,3818,False,True,coin
n808-new808coin,New808coin,N808,3819,False,True,coin
blas-blakestar-20,BlakeStar 2.0,BLAS,3820,False,True,coin
payp-paypeer,PayPeer,PAYP,3821,False,True,coin
usd1-psyche,Psyche,USD1,3822,False,True,token
bass-bass,BASS,BASS,3823,False,True,token
fch-fanticos-cash,Fanáticos Cash,FCH,3824,False,True,coin
whx-whitex,WHITEX,WHX,3825,False,True,token
wgames-wavesgames,WavesGames,WGames,3826,False,True,token
sat3-sat3,SAT3,SAT3,3827,False,True,coin
kpx-kapowx,KapowX,KPX,3828,False,True,token
noel-noel-capital,Noel Capital,NOEL,3829,False,True,token
wdf-wildfire,Wildfire,WDF,3830,False,True,coin
bdi-babydogeinu,Baby Doge Inu,BDI,3831,False,False,token
flash-flash,Flash,FLASH,3832,False,True,coin
tcr-thecreed,TheCreed,TCR,3833,False,True,coin
hatch-hatch,Hatch,HATCH,3834,False,True,coin
btcm-btcmoon,BTCMoon,BTCM,3835,False,True,token
wsbc-wallstreetbets-coin,WallStreetBets Coin,WSBC,3836,False,True,coin
pcoin-pcoin-network,Pcoin Network,PCOIN,3837,False,True,token
pos-proof-of-stake-coin,Proof of Stake Coin,PoS,3838,False,True,coin
clog-clo-gold,CLO GOLD,CLOG,3839,False,True,coin
btcs-bitcoin-silver,Bitcoin Silver,BTCS,3840,False,True,token
jam-jambo,JAMBO,JAM,3841,False,True,token
sbtc-siambitcoin,SiamBitcoin,SBTC,3842,False,True,token
frwc-frankywillcoin,FrankyWillCoin,FRWC,3843,False,True,token
jic-joorschain,JoorsChain,JIC,3844,False,True,token
molk-mobilinktoken,MobilinkToken,MOLK,3845,False,False,token
ivc-invoice-coin,Invoice Coin,IVC,3846,False,True,coin
sxc-sexcoin,Sexcoin,SXC,3847,False,True,coin
mint-mintcoin,MintCoin,MINT,3848,False,True,coin
lepen-lepen,LePen,LEPEN,3849,False,True,coin
xve-the-vegan-initiative,The Vegan Initiative,XVE,3850,False,True,coin
cl-coinlancer,Coinlancer,CL,3851,False,True,token
tell-tellurion,Tellurion,TELL,3852,False,True,coin
bub-bubble,Bubble,BUB,3853,False,True,coin
zln-zillioncoin,ZillionCoin,ZLN,3854,False,True,coin
fck-fck-banks-coin,FCK Banks coin,FCK,3855,False,True,coin
bfi-bitfarmings,BitFarmings,BFI,3856,False,True,token
d4rk-darkpay,DarkPay,D4RK,3857,False,True,coin
xdca-decentralizecurrency,DecentralizeCurrency,XDCA,3858,False,True,token
bnkr-bankroll-token,Bankroll Token,BNKR,3859,False,True,token
gtm-gotomoon,GoToMoon,GTM,3860,False,True,token
pick-pick,PICK,PICK,3861,False,True,token
bcp-bitcoin-platinums,Bitcoin Platinums,BCP,3862,False,True,token
lth-lathaan,LAthaan,LTH,3863,False,True,coin
sum-sumcoin,Sumcoin,SUM,3864,False,True,coin
deuro-digitaleuro,DigitalEuro,DEURO,3865,False,True,coin
jbx-jbox,JBOX,JBX,3865,False,True,token
pic-picacoin,Picacoin,PIC,3867,False,True,coin
knolix-knolix,KNOLIX,KNOLIX,3868,False,True,coin
dogggo-dogggo,DOGGGO,DOGGGO,3869,False,True,token
cc-cybercoin,CyberCoin,CC,3870,False,True,coin
runes-runebase,Runebase,RUNES,3871,False,True,coin
dmme-dmme,DMme,DMME,3872,False,True,token
twi-tradewin,Trade.win,TWI,3873,False,True,token
varius-varius,VARIUS,VARIUS,3874,False,True,coin
sinoc-sinoc,SINOC,SINOC,3875,False,True,token
bear-bear-coin,BEAR Coin,BEAR,3876,False,True,coin
aca-acash-coin,Acash Coin,ACA,3877,False,True,token
mclb-millenniumclubcoin,MillenniumClub Coin,MCLB,3878,False,True,coin
lkr-lkrcoin,LKRcoin,LKR,3879,False,True,coin
sca-scalaris,Scalaris,SCA,3880,False,True,coin
elph-elphyrecoin,Elphyrecoin,ELPH,3881,False,True,coin
shico-shibacorgi,ShibaCorgi,SHICO,3882,False,True,token
ecpn-ecpn-token,ECPN Token,ECPN,3883,False,True,token
ltrbt-little-rabbit,Little Rabbit,LTRBT,3884,False,True,token
peech-peachfinance,Peach.Finance,PEECH,3885,False,True,token
c2o-cryptowater,CryptoWater,C2O,3886,False,True,token
lmoose-littlemoose,Littlemoose,LMOOSE,3887,False,True,token
tiktok-tiktok-coin,TIKTOK COIN,TIKTOK,3888,False,True,token
cru-curium,Curium,CRU,3889,False,True,coin
vale-vale,Vale,VALE,0,False,False,token
lvl-levelapp-token,LevelApp Token,LVL,0,False,False,token
tagz-tagz,TAGZ,TAGZ,0,False,False,token
